Course,Customer heading,Subject,# copies,Type Current Support,Current year,Latitude,Longitude,Town,Current Seller id,Institution,Titularity,key,churn,change_copies,total_visits,Numer_of_Representatives,Sales ratio per customer,sku_interest,# copies per customer
30,136431.0,79,96,1,2016,40.495284,-3.700067,MADRID,189.0,No,Catholic,30_79_136431.0,0,6.0,9.0,2,613.75,,2198
27,136431.0,65,127,1,2016,40.495284,-3.700067,MADRID,189.0,No,Catholic,27_65_136431.0,1,12.0,9.0,2,613.75,,2198
27,136431.0,54,127,1,2016,40.495284,-3.700067,MADRID,189.0,No,Catholic,27_54_136431.0,0,12.0,9.0,2,613.75,,2198
27,136431.0,60,127,1,2016,40.495284,-3.700067,MADRID,189.0,No,Catholic,27_60_136431.0,1,12.0,9.0,2,613.75,,2198
31,136431.0,60,100,1,2016,40.495284,-3.700067,MADRID,189.0,No,Catholic,31_60_136431.0,0,-3.0,9.0,2,613.75,,2198
28,136431.0,54,139,1,2016,40.495284,-3.700067,MADRID,189.0,No,Catholic,28_54_136431.0,0,-11.0,9.0,2,613.75,,2198
28,136431.0,79,139,1,2016,40.495284,-3.700067,MADRID,189.0,No,Catholic,28_79_136431.0,0,-11.0,9.0,2,613.75,,2198
29,136437.0,54,21,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,29_54_136437.0,0,-1.0,9.0,2,823.8474576271186,,459
30,136437.0,13,18,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,30_13_136437.0,0,2.0,9.0,2,823.8474576271186,,459
26,136437.0,54,23,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,26_54_136437.0,0,0.0,9.0,2,823.8474576271186,,459
26,136437.0,60,23,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,26_60_136437.0,0,0.0,9.0,2,823.8474576271186,,459
30,136437.0,54,18,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,30_54_136437.0,0,2.0,9.0,2,823.8474576271186,,459
26,136437.0,79,23,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,26_79_136437.0,0,0.0,9.0,2,823.8474576271186,,459
31,136437.0,54,5,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,31_54_136437.0,0,0.0,9.0,2,823.8474576271186,,459
28,136437.0,13,21,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,28_13_136437.0,0,-1.0,9.0,2,823.8474576271186,,459
27,136437.0,79,21,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,27_79_136437.0,0,2.0,9.0,2,823.8474576271186,,459
31,136437.0,79,18,1,2016,40.450952,-3.703402,MADRID,161.0,No,Catholic,31_79_136437.0,0,0.0,9.0,2,823.8474576271186,,459
29,136440.0,54,42,1,2016,40.535789,-3.638916,ALCOBENDAS,102.0,Yes,Private,29_54_136440.0,0,-42.0,9.0,3,337.96363636363634,,83
30,136440.0,54,41,1,2016,40.535789,-3.638916,ALCOBENDAS,102.0,Yes,Private,30_54_136440.0,0,0.0,9.0,3,337.96363636363634,,83
29,136443.0,60,26,1,2016,40.397801,-3.735719,MADRID,161.0,No,Catholic,29_60_136443.0,0,2.0,9.0,2,823.8474576271186,,269
26,136443.0,60,27,1,2016,40.397801,-3.735719,MADRID,161.0,No,Catholic,26_60_136443.0,0,0.0,9.0,2,823.8474576271186,,269
27,136443.0,60,28,1,2016,40.397801,-3.735719,MADRID,161.0,No,Catholic,27_60_136443.0,0,0.0,9.0,2,823.8474576271186,,269
31,136443.0,79,28,1,2016,40.397801,-3.735719,MADRID,161.0,No,Catholic,31_79_136443.0,0,-4.0,9.0,2,823.8474576271186,,269
28,136443.0,79,25,1,2016,40.397801,-3.735719,MADRID,161.0,No,Catholic,28_79_136443.0,0,6.0,9.0,2,823.8474576271186,,269
26,136449.0,15,27,1,2016,40.476117,-3.729902,MADRID,161.0,No,Catholic,26_15_136449.0,0,0.0,9.0,2,823.8474576271186,,232
30,136449.0,13,20,1,2016,40.476117,-3.729902,MADRID,161.0,No,Catholic,30_13_136449.0,0,0.0,9.0,2,823.8474576271186,,232
27,136449.0,13,24,1,2016,40.476117,-3.729902,MADRID,161.0,No,Catholic,27_13_136449.0,0,0.0,9.0,2,823.8474576271186,,232
27,136449.0,15,24,1,2016,40.476117,-3.729902,MADRID,161.0,No,Catholic,27_15_136449.0,0,0.0,9.0,2,823.8474576271186,,232
31,136449.0,15,18,1,2016,40.476117,-3.729902,MADRID,161.0,No,Catholic,31_15_136449.0,0,-1.0,9.0,2,823.8474576271186,,232
27,136449.0,54,24,1,2016,40.476117,-3.729902,MADRID,161.0,No,Catholic,27_54_136449.0,0,0.0,9.0,2,823.8474576271186,,232
29,136449.0,15,18,1,2016,40.476117,-3.729902,MADRID,161.0,No,Catholic,29_15_136449.0,0,5.0,9.0,2,823.8474576271186,,232
29,136450.0,54,81,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,29_54_136450.0,0,6.0,9.0,2,823.8474576271186,,1554
26,136450.0,15,83,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,26_15_136450.0,0,1.0,9.0,2,823.8474576271186,,1554
30,136450.0,13,82,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,30_13_136450.0,0,5.0,9.0,2,823.8474576271186,,1554
29,136450.0,79,81,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,29_79_136450.0,0,6.0,9.0,2,823.8474576271186,,1554
26,136450.0,54,83,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,26_54_136450.0,0,1.0,9.0,2,823.8474576271186,,1554
30,136450.0,60,82,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,30_60_136450.0,1,5.0,9.0,2,823.8474576271186,,1554
30,136450.0,54,82,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,30_54_136450.0,0,5.0,9.0,2,823.8474576271186,,1554
27,136450.0,15,83,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,27_15_136450.0,0,-1.0,9.0,2,823.8474576271186,,1554
26,136450.0,79,83,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,26_79_136450.0,0,1.0,9.0,2,823.8474576271186,,1554
30,136450.0,79,82,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,30_79_136450.0,0,5.0,9.0,2,823.8474576271186,,1554
27,136450.0,54,83,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,27_54_136450.0,0,-1.0,9.0,2,823.8474576271186,,1554
31,136450.0,60,79,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,31_60_136450.0,0,8.0,9.0,2,823.8474576271186,,1554
31,136450.0,54,79,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,31_54_136450.0,0,8.0,9.0,2,823.8474576271186,,1554
28,136450.0,54,87,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,28_54_136450.0,0,-1.0,9.0,2,823.8474576271186,,1554
29,136450.0,15,81,1,2016,40.382291,-3.745835,MADRID,161.0,No,Catholic,29_15_136450.0,0,6.0,9.0,2,823.8474576271186,,1554
29,136452.0,65,68,1,2016,40.463052,-3.684992,MADRID,161.0,No,Catholic,29_65_136452.0,0,2.0,9.0,2,823.8474576271186,,375
26,136452.0,65,75,1,2016,40.463052,-3.684992,MADRID,161.0,No,Catholic,26_65_136452.0,0,-2.0,9.0,2,823.8474576271186,,375
31,136452.0,65,79,1,2016,40.463052,-3.684992,MADRID,161.0,No,Catholic,31_65_136452.0,0,0.0,9.0,2,823.8474576271186,,375
28,136452.0,65,78,1,2016,40.463052,-3.684992,MADRID,161.0,No,Catholic,28_65_136452.0,0,1.0,9.0,2,823.8474576271186,,375
29,136456.0,60,90,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,29_60_136456.0,0,-6.0,9.0,3,593.1632653061224,,2224
29,136456.0,54,90,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,29_54_136456.0,0,-6.0,9.0,3,593.1632653061224,,2224
29,136456.0,65,90,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,29_65_136456.0,0,-6.0,9.0,3,593.1632653061224,,2224
26,136456.0,15,78,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,26_15_136456.0,0,-3.0,9.0,3,593.1632653061224,,2224
29,136456.0,79,90,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,29_79_136456.0,0,0.0,9.0,3,593.1632653061224,,2224
26,136456.0,54,78,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,26_54_136456.0,0,-3.0,9.0,3,593.1632653061224,,2224
26,136456.0,60,78,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,26_60_136456.0,0,-3.0,9.0,3,593.1632653061224,,2224
26,136456.0,65,78,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,26_65_136456.0,0,-3.0,9.0,3,593.1632653061224,,2224
30,136456.0,54,74,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,30_54_136456.0,0,14.0,9.0,3,593.1632653061224,,2224
31,136456.0,15,89,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,31_15_136456.0,0,-9.0,9.0,3,593.1632653061224,,2224
31,136456.0,13,89,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,31_13_136456.0,0,-9.0,9.0,3,593.1632653061224,,2224
30,136456.0,79,74,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,30_79_136456.0,0,0.0,9.0,3,593.1632653061224,,2224
27,136456.0,60,82,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,27_60_136456.0,0,-7.0,9.0,3,593.1632653061224,,2224
27,136456.0,54,82,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,27_54_136456.0,0,-7.0,9.0,3,593.1632653061224,,2224
28,136456.0,13,84,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,28_13_136456.0,0,0.0,9.0,3,593.1632653061224,,2224
31,136456.0,79,89,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,31_79_136456.0,0,0.0,9.0,3,593.1632653061224,,2224
28,136456.0,54,84,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,28_54_136456.0,0,0.0,9.0,3,593.1632653061224,,2224
29,136456.0,13,90,1,2016,40.592554,-4.142635,SAN LORENZO DE EL ESCORIAL,116.0,No,Catholic,29_13_136456.0,0,-6.0,9.0,3,593.1632653061224,,2224
29,136457.0,60,40,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,29_60_136457.0,0,8.0,9.0,3,499.5,,806
30,136457.0,15,67,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,30_15_136457.0,0,-19.0,9.0,3,499.5,,806
29,136457.0,79,40,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,29_79_136457.0,0,8.0,9.0,3,499.5,,806
26,136457.0,79,50,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,26_79_136457.0,0,-1.0,9.0,3,499.5,,806
30,136457.0,79,67,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,30_79_136457.0,0,-19.0,9.0,3,499.5,,806
31,136457.0,15,67,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,31_15_136457.0,0,-21.0,9.0,3,499.5,,806
27,136457.0,60,51,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,27_60_136457.0,0,0.0,9.0,3,499.5,,806
31,136457.0,60,67,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,31_60_136457.0,0,-21.0,9.0,3,499.5,,806
28,136457.0,15,51,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,28_15_136457.0,0,1.0,9.0,3,499.5,,806
27,136457.0,79,48,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,27_79_136457.0,0,3.0,9.0,3,499.5,,806
31,136457.0,79,67,1,2016,40.380402,-3.771763,MADRID,209.0,No,Catholic,31_79_136457.0,0,-21.0,9.0,3,499.5,,806
29,136460.0,54,86,1,2016,40.463865,-3.637983,MADRID,161.0,No,Catholic,29_54_136460.0,0,-5.0,9.0,2,823.8474576271186,,660
26,136460.0,54,78,1,2016,40.463865,-3.637983,MADRID,161.0,No,Catholic,26_54_136460.0,0,3.0,9.0,2,823.8474576271186,,660
30,136460.0,54,84,1,2016,40.463865,-3.637983,MADRID,161.0,No,Catholic,30_54_136460.0,0,2.0,9.0,2,823.8474576271186,,660
30,136460.0,79,84,1,2016,40.463865,-3.637983,MADRID,161.0,No,Catholic,30_79_136460.0,0,2.0,9.0,2,823.8474576271186,,660
31,136460.0,60,85,1,2016,40.463865,-3.637983,MADRID,161.0,No,Catholic,31_60_136460.0,0,0.0,9.0,2,823.8474576271186,,660
28,136460.0,54,81,1,2016,40.463865,-3.637983,MADRID,161.0,No,Catholic,28_54_136460.0,0,1.0,9.0,2,823.8474576271186,,660
28,136460.0,79,81,1,2016,40.463865,-3.637983,MADRID,161.0,No,Catholic,28_79_136460.0,0,1.0,9.0,2,823.8474576271186,,660
29,136461.0,54,43,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,29_54_136461.0,0,2.0,9.0,2,823.8474576271186,,691
26,136461.0,13,45,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,26_13_136461.0,0,0.0,9.0,2,823.8474576271186,,691
30,136461.0,15,43,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,30_15_136461.0,0,0.0,9.0,2,823.8474576271186,,691
29,136461.0,79,43,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,29_79_136461.0,0,2.0,9.0,2,823.8474576271186,,691
27,136461.0,15,50,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,27_15_136461.0,0,-4.0,9.0,2,823.8474576271186,,691
27,136461.0,13,50,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,27_13_136461.0,0,-4.0,9.0,2,823.8474576271186,,691
31,136461.0,13,38,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,31_13_136461.0,0,7.0,9.0,2,823.8474576271186,,691
30,136461.0,79,43,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,30_79_136461.0,0,0.0,9.0,2,823.8474576271186,,691
27,136461.0,60,50,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,27_60_136461.0,0,-4.0,9.0,2,823.8474576271186,,691
28,136461.0,15,43,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,28_15_136461.0,0,1.0,9.0,2,823.8474576271186,,691
31,136461.0,79,38,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,31_79_136461.0,0,7.0,9.0,2,823.8474576271186,,691
28,136461.0,60,43,1,2016,40.425627,-3.697578,MADRID,161.0,No,Catholic,28_60_136461.0,0,1.0,9.0,2,823.8474576271186,,691
29,136464.0,54,82,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,29_54_136464.0,0,2.0,9.0,2,716.7727272727273,,1346
29,136464.0,60,82,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,29_60_136464.0,0,2.0,9.0,2,716.7727272727273,,1346
26,136464.0,13,83,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,26_13_136464.0,0,0.0,9.0,2,716.7727272727273,,1346
30,136464.0,13,85,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,30_13_136464.0,0,-2.0,9.0,2,716.7727272727273,,1346
30,136464.0,15,85,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,30_15_136464.0,0,-2.0,9.0,2,716.7727272727273,,1346
30,136464.0,60,85,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,30_60_136464.0,0,-2.0,9.0,2,716.7727272727273,,1346
30,136464.0,54,85,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,30_54_136464.0,0,-2.0,9.0,2,716.7727272727273,,1346
27,136464.0,54,87,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,27_54_136464.0,0,-3.0,9.0,2,716.7727272727273,,1346
31,136464.0,60,87,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,31_60_136464.0,0,-6.0,9.0,2,716.7727272727273,,1346
28,136464.0,15,82,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,28_15_136464.0,0,-82.0,9.0,2,716.7727272727273,,1346
28,136464.0,54,82,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,28_54_136464.0,0,0.0,9.0,2,716.7727272727273,,1346
29,136464.0,13,82,1,2016,40.503228,-3.398342,ALCALA DE HENARES,157.0,No,Catholic,29_13_136464.0,0,2.0,9.0,2,716.7727272727273,,1346
29,136465.0,65,73,1,2016,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,29_65_136465.0,0,-11.0,9.0,5,367.63829787234044,,493
29,136465.0,54,73,1,2016,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,29_54_136465.0,0,-11.0,9.0,5,367.63829787234044,,493
27,136465.0,54,63,1,2016,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,27_54_136465.0,0,-1.0,9.0,5,367.63829787234044,,493
31,136465.0,54,73,1,2016,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,31_54_136465.0,0,10.0,9.0,5,367.63829787234044,,493
28,136465.0,54,59,1,2016,40.349729,-3.814267,ALCORCON,164.0,No,Catholic,28_54_136465.0,0,10.0,9.0,5,367.63829787234044,,493
30,136467.0,54,50,1,2016,40.529692,-3.626892,ALCOBENDAS,102.0,Yes,Private,30_54_136467.0,0,0.0,9.0,2,337.96363636363634,,102
29,136469.0,60,30,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,29_60_136469.0,0,0.0,9.0,2,823.8474576271186,,555
29,136469.0,65,30,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,29_65_136469.0,0,0.0,9.0,2,823.8474576271186,,555
26,136469.0,54,30,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,26_54_136469.0,0,0.0,9.0,2,823.8474576271186,,555
30,136469.0,54,31,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,30_54_136469.0,0,-1.0,9.0,2,823.8474576271186,,555
26,136469.0,79,30,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,26_79_136469.0,0,0.0,9.0,2,823.8474576271186,,555
30,136469.0,79,31,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,30_79_136469.0,0,-1.0,9.0,2,823.8474576271186,,555
27,136469.0,54,29,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,27_54_136469.0,0,0.0,9.0,2,823.8474576271186,,555
31,136469.0,60,35,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,31_60_136469.0,0,-4.0,9.0,2,823.8474576271186,,555
31,136469.0,54,35,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,31_54_136469.0,0,-4.0,9.0,2,823.8474576271186,,555
31,136469.0,79,35,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,31_79_136469.0,0,-4.0,9.0,2,823.8474576271186,,555
28,136469.0,65,30,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,28_65_136469.0,0,1.0,9.0,2,823.8474576271186,,555
28,136469.0,79,30,1,2016,40.191977,-3.678135,VALDEMORO,161.0,No,Catholic,28_79_136469.0,0,1.0,9.0,2,823.8474576271186,,555
29,136475.0,65,55,1,2016,40.412638,-3.730468,MADRID,116.0,No,Catholic,29_65_136475.0,0,-6.0,9.0,3,593.1632653061224,,631
26,136475.0,13,27,1,2016,40.412638,-3.730468,MADRID,116.0,No,Catholic,26_13_136475.0,0,15.0,9.0,3,593.1632653061224,,631
29,136475.0,79,55,1,2016,40.412638,-3.730468,MADRID,116.0,No,Catholic,29_79_136475.0,0,-6.0,9.0,3,593.1632653061224,,631
26,136475.0,65,27,1,2016,40.412638,-3.730468,MADRID,116.0,No,Catholic,26_65_136475.0,0,15.0,9.0,3,593.1632653061224,,631
30,136475.0,65,46,1,2016,40.412638,-3.730468,MADRID,116.0,No,Catholic,30_65_136475.0,0,6.0,9.0,3,593.1632653061224,,631
27,136475.0,65,47,1,2016,40.412638,-3.730468,MADRID,116.0,No,Catholic,27_65_136475.0,0,-18.0,9.0,3,593.1632653061224,,631
28,136475.0,15,48,1,2016,40.412638,-3.730468,MADRID,116.0,No,Catholic,28_15_136475.0,0,2.0,9.0,3,593.1632653061224,,631
31,136475.0,79,48,1,2016,40.412638,-3.730468,MADRID,116.0,No,Catholic,31_79_136475.0,0,-2.0,9.0,3,593.1632653061224,,631
28,136475.0,79,48,1,2016,40.412638,-3.730468,MADRID,116.0,No,Catholic,28_79_136475.0,0,2.0,9.0,3,593.1632653061224,,631
29,136478.0,54,58,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,29_54_136478.0,0,7.0,9.0,3,613.75,,1050
29,136478.0,79,58,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,29_79_136478.0,0,7.0,9.0,3,613.75,,1050
26,136478.0,54,75,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,26_54_136478.0,0,5.0,9.0,3,613.75,,1050
26,136478.0,60,75,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,26_60_136478.0,0,5.0,9.0,3,613.75,,1050
30,136478.0,54,74,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,30_54_136478.0,0,-14.0,9.0,3,613.75,,1050
30,136478.0,65,74,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,30_65_136478.0,0,-14.0,9.0,3,613.75,,1050
30,136478.0,60,74,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,30_60_136478.0,0,-14.0,9.0,3,613.75,,1050
26,136478.0,79,75,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,26_79_136478.0,0,5.0,9.0,3,613.75,,1050
27,136478.0,54,72,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,27_54_136478.0,0,3.0,9.0,3,613.75,,1050
28,136478.0,79,66,1,2016,40.431703,-3.720098,MADRID,189.0,No,Catholic,28_79_136478.0,0,10.0,9.0,3,613.75,,1050
29,136485.0,60,108,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,29_60_136485.0,0,2.0,9.0,3,716.7727272727273,,1815
26,136485.0,13,106,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,26_13_136485.0,0,3.0,9.0,3,716.7727272727273,,1815
26,136485.0,15,106,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,26_15_136485.0,0,3.0,9.0,3,716.7727272727273,,1815
30,136485.0,15,97,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,30_15_136485.0,0,11.0,9.0,3,716.7727272727273,,1815
29,136485.0,79,108,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,29_79_136485.0,0,2.0,9.0,3,716.7727272727273,,1815
27,136485.0,13,111,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,27_13_136485.0,0,-4.0,9.0,3,716.7727272727273,,1815
27,136485.0,15,111,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,27_15_136485.0,0,-4.0,9.0,3,716.7727272727273,,1815
31,136485.0,15,111,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,31_15_136485.0,0,-6.0,9.0,3,716.7727272727273,,1815
31,136485.0,13,111,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,31_13_136485.0,0,-6.0,9.0,3,716.7727272727273,,1815
30,136485.0,79,97,2,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,30_79_136485.0,0,-97.0,9.0,3,716.7727272727273,,1815
27,136485.0,54,111,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,27_54_136485.0,0,-4.0,9.0,3,716.7727272727273,,1815
29,136485.0,15,108,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,29_15_136485.0,0,2.0,9.0,3,716.7727272727273,,1815
28,136485.0,79,108,1,2016,40.438265,-3.661214,MADRID,157.0,No,Catholic,28_79_136485.0,0,4.0,9.0,3,716.7727272727273,,1815
26,136487.0,13,57,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,26_13_136487.0,0,-1.0,9.0,2,823.8474576271186,,1473
26,136487.0,15,57,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,26_15_136487.0,0,-1.0,9.0,2,823.8474576271186,,1473
29,136487.0,79,57,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,29_79_136487.0,0,0.0,9.0,2,823.8474576271186,,1473
30,136487.0,13,58,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,30_13_136487.0,0,0.0,9.0,2,823.8474576271186,,1473
26,136487.0,54,57,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,26_54_136487.0,0,-1.0,9.0,2,823.8474576271186,,1473
26,136487.0,60,57,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,26_60_136487.0,0,-1.0,9.0,2,823.8474576271186,,1473
30,136487.0,65,58,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,30_65_136487.0,0,0.0,9.0,2,823.8474576271186,,1473
26,136487.0,79,57,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,26_79_136487.0,0,-1.0,9.0,2,823.8474576271186,,1473
30,136487.0,79,58,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,30_79_136487.0,0,0.0,9.0,2,823.8474576271186,,1473
31,136487.0,13,53,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,31_13_136487.0,0,4.0,9.0,2,823.8474576271186,,1473
31,136487.0,15,53,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,31_15_136487.0,0,4.0,9.0,2,823.8474576271186,,1473
27,136487.0,60,56,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,27_60_136487.0,0,0.0,9.0,2,823.8474576271186,,1473
27,136487.0,54,56,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,27_54_136487.0,0,0.0,9.0,2,823.8474576271186,,1473
31,136487.0,54,53,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,31_54_136487.0,0,4.0,9.0,2,823.8474576271186,,1473
31,136487.0,60,53,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,31_60_136487.0,0,4.0,9.0,2,823.8474576271186,,1473
27,136487.0,79,56,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,27_79_136487.0,0,0.0,9.0,2,823.8474576271186,,1473
28,136487.0,54,58,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,28_54_136487.0,0,2.0,9.0,2,823.8474576271186,,1473
28,136487.0,65,58,1,2016,40.309753,-3.73322,GETAFE,161.0,No,Catholic,28_65_136487.0,0,2.0,9.0,2,823.8474576271186,,1473
